Id,Wohngebiet,Nachbarschaft,Bedingung1,Wohnungsklasse,Gebauedetyp,Wohnungsstil,Baujahr,Umbaujahr,Hausqualitaet,Hauszustand,Grundstuecksgroesse,Gelaendekontur,Grundstueckanordnung,Strassenlaenge,Fundament,Mauerwerktyp,Mauerwerkflaeche,Verkleidung1,Verkleidung2,Dachtyp,Aussenmaterialqualitaet,Aussenmaterialzustand,Kellerhoehe,Kellerzustand,Kellerbelichtung,Kellerbereich1,Kellerbereichgroesse1,Kellerbereich2,KellerbereichgroesseNAu,KellerbereichgroesseGes,KellerVollbadezimmer,KellerHalbbadezimmer,OberirdischeWohnflaeche,1Stockflaeche,2Stockflaeche,OberirdischeRaueme,Funktionalitaet,OberirdischeVollbadezimmer,OberirdischeHalbbadezimmer,Schlafzimmer,Kuechen,KuechenQualitaet,Kamine,Kaminqualitaet,Heizung,Heizungsqualitaet,Klimalanlage,Elektrik,Holzdeckflaeche,OffeneVerandaflaeche,GeschlosseneVerandaflaeche,3JahreszeitenVerandaflaeche,AbgeschirmteVerandaflaeche,Poolflaeche,Zaunqualitaet,Garagentyp,Garagenbaujahr,Garageninnenausbau,Garagenautos,Garagenflaeche,EinfahrtGepflastert,SondermerkmalWert,Verkaufsmonat,Verkaufsjahr,Verkaufstyp,Verkaufsbedingung,Verkaufspreis
1079,WM,Altstad,Norm,70,1Fam,2Sto,1925,1960,6,6,728.46,Ebn,Inn,17.1,BetonGeg,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,94.32,94.32,0.0,0.0,159.12,94.32,64.8,8,Typ,2,0,3,1,Du,0,Nan,GasWO,Gu,J,SichDu,0.0,0.0,13.5,0.0,0.0,0.0,Nan,Abgetr,1940.0,NAu,2.0,51.84,J,0.0,6,2019,GarK,Normal,131750.0
1080,D,Schwanh,Norm,160,StHAb,2Sto,2009,2009,6,5,290.7,Ebn,Eck,10.2,BetonGeg,ZiegGla,101.61,Metall,Metall,Giebel,Du,Du,Gu,Ty,Ke,GWR,37.71,NAu,27.9,65.61,0.0,0.0,131.22,65.61,65.61,5,Typ,2,1,2,1,Du,1,Ar,GasWO,Gu,J,SLSRo,0.0,2.88,0.0,0.0,0.0,0.0,Nan,Abgetr,2009.0,NAu,2.0,39.6,J,0.0,6,2017,GarK,Normal,149600.0
1081,WN,Ginnhei,Norm,20,1Fam,1Sto,2005,2006,7,5,708.75,Ebn,Inn,18.9,BetonGeg,ZiegGla,3.42,Hartfas,Hartfas,Giebel,Du,Du,Gu,Gu,Ke,NAu,0.0,NAu,111.33,111.33,0.0,0.0,112.77,112.77,0.0,6,Typ,2,0,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,19.8,1.89,0.0,0.0,0.0,0.0,Nan,Verbund,2005.0,Aus,2.0,36.18,J,0.0,6,2017,GarK,Normal,149600.0
1082,WM,Altstad,Norm,20,1Fam,1Sto,1960,1960,4,5,648.0,Ebn,Inn,18.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,51.84,51.84,0.0,0.0,77.76,77.76,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,10.35,0.0,Nan,Abgetr,1962.0,GAu,1.0,47.52,J,0.0,8,2016,GeBU,Normal,89250.0
1083,WN,Nordend,Norm,20,1Fam,1Sto,2003,2003,7,6,859.23,Ebn,Inn,24.0,BetonGeg,ZiegGla,10.08,Vinyl,Vinyl,Giebel,Du,Du,Gu,Ty,Ke,NAu,0.0,NAu,143.46,143.46,0.0,0.0,143.46,143.46,0.0,6,Typ,2,0,2,1,Gu,1,Du,GasWO,Ag,J,SLSRo,17.1,7.2,0.0,0.0,0.0,0.0,Nan,Verbund,2003.0,GAu,2.0,42.48,J,0.0,7,2017,GarK,Normal,160225.0
1084,WN,Kalbach,Norm,60,1Fam,2Sto,2005,2006,10,5,3218.4,Ebn,SG,35.4,BetonGeg,ZiegGla,124.02,Hartfas,Hartfas,Walm,Gu,Gu,Ag,Ty,Gu,GWR,124.83,NAu,48.87,173.7,1.0,0.0,326.43,164.79,161.64,10,Typ,3,1,4,1,Gu,1,Du,GasWO,Ag,J,SLSRo,32.49,6.84,0.0,0.0,0.0,0.0,Nan,Verbund,2005.0,Aus,3.0,72.63,J,0.0,7,2016,GarK,Normal,531250.0
1085,WN,Sachsen,Hbf,20,1Fam,1Sto,1984,1984,5,5,967.59,Ebn,SG,13.2,BetonSte,ZiegGla,3.96,Sperrho,Sperrho,Giebel,Du,Du,Ar,Ty,Gu,DWR,70.83,NAu,22.5,93.33,1.0,0.0,93.33,93.33,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,12.24,4.23,0.0,0.0,0.0,0.0,Nan,Verbund,1984.0,GAu,2.0,38.79,J,0.0,8,2017,GarK,Normal,109650.0
1086,WM,Altstad,Norm,30,1Fam,1Sto,1950,1960,2,4,533.25,Ebn,Eck,15.0,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Gu,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,55.08,55.08,0.0,4,Typ,1,0,1,1,Du,0,Nan,GasWO,Ar,N,SichDu,0.0,0.0,2.25,0.0,0.0,0.0,Nan,Abgetr,1975.0,NAu,1.0,27.72,N,0.0,10,2019,GarK,Normal,38250.0
1087,WN,Kalbach,Norm,50,1Fam,1.5V,2005,2006,8,5,1324.8,Ebn,SG,16.8,BetonGeg,ZiegGla,52.11,Vinyl,Vinyl,Walm,Gu,Du,Gu,Ty,Du,GWR,73.44,NAu,109.53,182.97,1.0,0.0,291.42,184.77,106.65,9,Typ,2,1,4,1,Gu,1,Ag,GasWO,Ag,J,SLSRo,25.47,7.74,0.0,0.0,0.0,0.0,Nan,Verbund,2006.0,Aus,3.0,59.94,J,0.0,3,2020,GarK,Normal,348500.0
1088,WM,Eisenba,Norm,70,1Fam,2Sto,1930,1960,5,5,576.18,Ebn,Eck,18.0,BetonGeg,Kein,0.0,Holz,HlzSch,Giebel,Du,Du,Ty,Ty,Mn,NAu,0.0,NAu,53.64,53.64,0.0,0.0,107.28,53.64,53.64,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,N,SLSRo,0.0,0.0,12.33,0.0,0.0,0.0,GuHol,Abgetr,1930.0,NAu,1.0,17.01,N,0.0,7,2019,GarK,Normal,66300.0
1089,D,Schwanh,Norm,60,1Fam,2Sto,2013,2013,7,5,630.0,Ebn,Inn,21.0,BetonGeg,Kein,0.0,Zement,ZementPl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,55.98,NAu,27.36,83.34,1.0,0.0,169.56,91.44,78.12,7,Typ,2,1,3,1,Ag,1,Ag,GasWO,Ag,J,SLSRo,0.0,3.15,0.0,0.0,0.0,0.0,Nan,Verbund,2013.0,GAu,2.0,52.29,J,0.0,6,2019,GarK,Normal,204765.0
1090,WN,Kalbach,Norm,60,1Fam,2Sto,2009,2009,8,5,848.7,Ebn,Inn,24.6,BetonGeg,ZiegGla,60.57,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,GWR,104.67,NAu,8.01,112.68,1.0,0.0,212.85,114.12,98.73,8,Typ,2,1,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,0.0,11.52,0.0,0.0,16.2,0.0,Nan,Verbund,2009.0,GAu,3.0,77.04,J,0.0,7,2019,GarK,Normal,286450.0
1091,WN,Hochsch,Norm,20,1Fam,1Sto,2017,2017,7,5,608.58,Ebn,Inn,19.2,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,81.18,NAu,34.2,115.38,1.0,0.0,116.1,116.1,0.0,6,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,15.12,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,GAu,2.0,59.58,J,0.0,5,2019,GarK,Normal,170000.0
1092,WM,Bornhei,Norm,50,1Fam,1.5V,1940,1960,3,5,550.8,Ebn,Inn,15.3,BetonSte,Kein,0.0,AsbeSch,AsbeSch,Giebel,Gu,Du,Ty,Ty,Ke,DAR,31.23,NAu,34.29,65.52,1.0,0.0,104.58,65.52,39.06,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,2.16,0.0,0.0,0.0,0.0,Nan,Abgetr,1940.0,NAu,1.0,23.22,J,0.0,11,2016,VerZ,Abnormal,63750.0
1093,WN,Hochsch,Norm,20,1Fam,1Sto,2014,2014,7,5,765.0,Ebn,2St,18.9,BetonGeg,ZiegGla,9.54,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,NAu,0.0,NAu,127.98,127.98,0.0,0.0,127.98,127.98,0.0,7,Typ,2,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,17.28,5.4,0.0,0.0,0.0,0.0,Nan,Verbund,2014.0,GAu,2.0,56.34,J,0.0,11,2017,GarK,Normal,152660.0
1094,WN,Hochsch,Norm,60,1Fam,2Sto,2017,2017,6,5,996.21,Ebn,Eck,25.5,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,54.72,54.72,0.0,0.0,125.64,54.72,70.92,6,Typ,2,1,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,9.0,3.24,0.0,0.0,0.0,0.0,Nan,Eingeb,2017.0,Aus,2.0,39.6,J,0.0,7,2019,GarK,Normal,144500.0
1095,WN,Kalbach,Norm,60,1Fam,2Sto,2002,2003,8,5,992.25,Hng,Inn,31.5,BetonGeg,ZiegGla,62.28,Hartfas,StuckIm,Giebel,Gu,Du,Ag,Ty,Gu,GWR,100.62,NAu,19.44,120.06,1.0,0.0,254.34,136.8,117.54,9,Typ,2,1,3,1,Gu,3,Du,GasWO,Ag,J,SLSRo,15.93,18.72,16.74,0.0,0.0,0.0,Nan,Verbund,2002.0,GAu,3.0,79.92,J,0.0,10,2016,GarK,Normal,283900.0
1096,WN,Sossenh,Norm,20,1Fam,1Sto,2013,2013,8,5,1008.18,Ebn,Inn,24.6,BetonGeg,ZiegGla,18.54,Vinyl,Vinyl,Walm,Gu,Du,Ag,Ty,Du,GWR,92.61,NAu,36.27,128.88,1.0,0.0,129.6,129.6,0.0,7,Typ,2,0,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,16.65,8.55,0.0,0.0,0.0,0.0,Nan,Verbund,2013.0,Aus,2.0,42.03,J,0.0,6,2018,GarK,Normal,197625.0
1097,WN,Sindlin,Pos,120,StHAb,1Sto,2017,2017,9,5,730.62,Hng,Inn,18.0,BetonGeg,ZiegGla,16.02,Metall,Metall,Walm,Ag,Du,Ag,Ty,Gu,GWR,93.06,NAu,60.84,153.9,1.0,0.0,153.9,153.9,0.0,6,Typ,2,0,2,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,14.04,4.32,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,GAu,2.0,50.13,J,0.0,7,2018,GarK,Normal,283900.0
1098,WN,Schwanh,Zubr,60,1Fam,2Sto,2017,2017,6,5,1313.82,Ebn,SG,25.8,BetonGeg,Stein,6.66,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,NAu,0.0,NAu,80.46,80.46,0.0,0.0,173.97,80.46,93.51,9,Typ,2,1,4,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,9.0,1.62,0.0,0.0,0.0,0.0,Nan,Eingeb,2017.0,Aus,3.0,60.12,J,0.0,1,2018,GarK,Normal,181900.0
1099,WN,Sindlin,Norm,60,1Fam,2Sto,2013,2013,8,5,4815.36,Hng,SG,14.1,BetonGeg,ZiegGla,54.27,Zement,HlzSch,Walm,Ag,Du,Gu,Ty,Gu,DWR,127.44,NAu,21.06,148.5,1.0,0.0,295.11,152.1,143.01,12,Mit,3,1,4,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,45.27,3.24,0.0,0.0,18.9,0.0,Nan,Eingeb,2013.0,Aus,3.0,75.69,J,0.0,6,2020,GarK,Normal,457300.0
1100,WN,Sindlin,Norm,60,1Fam,2Sto,2015,2016,9,5,1445.04,Ebn,Inn,25.5,BetonGeg,Stein,18.72,Zement,ZementPl,Walm,Gu,Du,Ag,Ty,Du,GWR,21.6,NAu,157.68,179.28,0.0,0.0,258.12,179.28,78.84,11,Typ,3,1,4,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,19.26,9.72,0.0,0.0,0.0,0.0,Nan,Eingeb,2015.0,Aus,3.0,64.44,J,0.0,7,2016,Neu,Unfertig,473093.85
1101,WN,Hochsch,Norm,60,1Fam,2Sto,2015,2016,7,5,988.56,Ebn,Eck,27.3,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Gu,NAu,0.0,NAu,85.05,85.05,0.0,0.0,162.81,85.05,77.76,8,Typ,2,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,12.96,4.86,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,GAu,2.0,57.42,J,0.0,5,2016,Neu,Unfertig,178245.0
1102,WN,Höchst,Norm,90,DoppH,1Sto,1960,1960,3,4,768.96,Ebn,Eck,18.0,Platten,Kein,0.0,ZiegMau,Stein,Giebel,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,93.6,93.6,0.0,6,Typ,2,0,2,2,Du,0,Nan,WandOf,Ar,N,SichAr,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1960.0,NAu,2.0,36.0,J,0.0,12,2016,GarK,Normal,69190.0
1103,D,Schwanh,Norm,160,StHau,2Sto,2009,2009,6,5,205.2,Ebn,Inn,7.2,BetonGeg,ZiegGla,30.78,Metall,Metall,Giebel,Du,Du,Gu,Ty,Ke,GWR,50.85,NAu,16.11,66.96,1.0,0.0,135.09,68.13,66.96,6,Typ,2,1,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,2009.0,NAu,2.0,39.6,J,0.0,9,2017,GarK,Normal,150025.0
1104,WN,Höchst,Norm,20,1Fam,1Sto,1976,1976,7,6,792.0,Ebn,Inn,24.0,BetonSte,ZiegGla,18.18,Hartfas,Sperrho,Walm,Du,Du,Ty,Ty,Ke,UWR,58.86,NAu,46.8,105.66,0.0,1.0,108.0,108.0,0.0,6,Typ,2,0,3,1,Du,1,Du,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Verbund,1976.0,GAu,2.0,39.6,J,0.0,10,2017,GarB,Normal,138975.0
1105,WM,Hochsch,Norm,120,StHAb,1Sto,2013,2013,6,5,399.15,Ebn,Inn,19.485752306282663,BetonGeg,ZiegGla,15.3,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,61.65,NAu,14.67,76.32,1.0,0.0,76.32,76.32,0.0,4,Typ,1,0,1,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,12.6,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2013.0,Aus,2.0,37.8,J,0.0,5,2019,GarK,Normal,119000.0
1106,WN,Nied,Norm,120,StHAb,1Sto,2015,2015,7,5,634.68,Ebn,Inn,12.9,BetonGeg,Stein,21.6,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,59.31,NAu,63.45,122.76,1.0,0.0,122.76,122.76,0.0,6,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,17.28,3.24,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,GAu,2.0,43.56,J,0.0,6,2016,GarK,Normal,157972.5
1107,WN,Höchst,Norm,20,1Fam,1Sto,1961,1961,6,6,915.3,Ebn,Eck,22.5,BetonSte,ZiegGla,46.98,Holz,Holz,Walm,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,19.44,19.44,0.0,0.0,141.75,141.75,0.0,5,Typ,1,1,2,1,Gu,1,Gu,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1961.0,NAu,2.0,36.0,J,0.0,6,2016,GarK,Normal,131750.0
1108,WM,Eisenba,Norm,50,1Fam,1.5V,1947,1960,6,6,774.0,Erh,Inn,15.0,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,70.2,70.2,0.0,0.0,123.84,70.2,53.64,7,Typ,2,0,3,1,Du,1,Gu,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1947.0,NAu,1.0,17.82,N,0.0,6,2016,GarK,Normal,101575.0
1109,WN,Sachsen,Norm,80,1Fam,GSto,1974,2011,5,8,1273.41,Ebn,Inn,19.5,BetonSte,ZiegGla,4.5,Hartfas,Hartfas,Walm,Gu,Gu,Ty,Ty,Gu,SQ,6.12,UWR,17.1,88.2,0.0,1.0,91.8,91.8,0.0,5,Typ,2,0,3,1,Du,1,Sc,GasWO,Du,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1980.0,NAu,2.0,47.52,J,0.0,5,2017,GarK,Normal,140250.0
1110,WM,Altstad,Norm,70,1Fam,2Sto,1915,2015,5,9,540.0,Ebn,Eck,18.0,ZiegFli,Kein,0.0,Metall,Metall,Giebel,Gu,Du,Ar,Ty,Ke,NAu,0.0,NAu,51.48,51.48,0.0,0.0,138.6,79.56,59.04,7,Typ,1,1,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,21.6,6.93,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,N,0.0,2,2018,GarK,Normal,109990.0
1111,WM,Altstad,Norm,70,1Fam,2Sto,1935,2006,8,7,459.0,Ebn,Inn,20.107778096733465,BetonGeg,Kein,0.0,Stuck,HlzSch,Walm,Du,Gu,Ty,Ty,Ke,NAu,0.0,NAu,52.92,52.92,0.0,0.0,149.94,74.97,74.97,7,Typ,1,0,3,1,Gu,1,Gu,GasWO,Ar,J,SLSRo,17.28,5.67,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1935.0,NAu,1.0,20.52,J,0.0,6,2018,GarK,Normal,136850.0
1112,WN,Gallus,Norm,30,1Fam,1Sto,1930,2012,4,7,818.82,Ebn,Inn,17.4,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Mn,DWR,31.32,NAu,16.2,47.52,1.0,0.0,54.45,54.45,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,12.96,0.0,0.0,0.0,Nan,Verbund,2015.0,NAu,0.0,0.0,N,0.0,7,2017,GarK,Normal,73100.0
1113,WN,Höchst,Norm,60,1Fam,2Sto,1974,1974,6,6,878.4,Ebn,Inn,24.0,BetonSte,ZiegGla,32.4,Hartfas,Hartfas,Giebel,Du,Du,Ty,Ty,Gu,GWR,60.66,SQ,0.0,70.2,1.0,0.0,144.99,71.82,73.17,7,Typ,1,1,4,1,Du,0,Nan,GasWO,Du,J,SLSRo,29.52,11.52,0.0,0.0,17.01,0.0,Nan,Verbund,1974.0,GAu,2.0,39.78,J,0.0,6,2018,GarK,Normal,142715.0
1114,WN,Nied,Norm,120,StHAb,1Sto,2016,2016,8,5,579.78,Ebn,Inn,13.2,BetonGeg,Stein,16.02,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Gu,Mn,GWR,2.16,NAu,121.14,123.3,0.0,0.0,123.3,123.3,0.0,6,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,10.8,4.41,0.0,0.0,0.0,0.0,Nan,Verbund,2016.0,GAu,2.0,43.56,J,0.0,10,2017,GarK,Normal,172125.0
1115,WN,Westend,Zubr,90,DoppH,2Sto,1989,1989,5,5,631.62,Ebn,Inn,19.2,Platten,Kein,0.0,Hartfas,Hartfas,Giebel,Du,Du,Nan,Nan,Nan,Nan,0.0,Nan,0.0,0.0,0.0,0.0,200.52,100.26,100.26,8,Typ,2,0,6,2,Du,0,Nan,GasWO,Du,J,SLSRo,6.57,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,1989.0,NAu,2.0,64.8,J,0.0,6,2019,GarK,Zuweis,125785.55
1116,WN,Oberrad,Norm,120,StHAb,1Sto,2015,2016,7,5,286.38,Ebn,Inn,12.9,BetonGeg,ZiegGla,1.44,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,GWR,1.44,NAu,108.36,109.8,0.0,0.0,109.8,109.8,0.0,5,Typ,2,0,2,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,9.0,1.44,0.0,0.0,0.0,0.0,Nan,Verbund,2015.0,Aus,2.0,35.73,J,0.0,8,2019,GarK,Normal,153000.0
1117,WN,Höchst,Norm,20,1Fam,1Sto,1977,1977,6,4,1035.0,Ebn,Inn,23.1,BetonSte,Kein,0.0,Hartfas,Hartfas,Giebel,Ar,Du,Ty,Ar,Ke,UWR,78.48,DAR,9.72,93.6,1.0,0.0,93.6,93.6,0.0,6,Ger1,1,0,3,1,Du,1,Sc,GasWO,Gu,J,SLSRo,0.0,0.0,14.04,0.0,0.0,0.0,MnPrv,Verbund,1977.0,GAu,2.0,43.2,J,0.0,5,2019,GarK,Normal,138550.0
1118,WN,Eckenhe,Norm,50,1Fam,1.5V,1931,1960,5,6,691.29,Ebn,2St,16.2,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Du,Ty,Ty,Ke,NAu,0.0,NAu,65.79,65.79,0.0,0.0,120.87,73.8,47.07,7,Typ,1,1,3,1,Du,1,Gu,GasWO,Ag,J,SLSRo,17.28,0.0,9.18,0.0,0.0,0.0,Nan,Abgetr,1931.0,NAu,1.0,16.74,J,0.0,7,2019,GarK,Normal,131665.0
1119,WN,Hochsch,Pos,60,1Fam,2Sto,2005,2005,6,5,1119.42,Ebn,Inn,19.5,BetonGeg,ZiegGla,6.12,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,70.29,70.29,0.0,0.0,134.91,71.55,63.36,6,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,37.17,8.19,0.0,0.0,0.0,0.0,Nan,Verbund,2005.0,GAu,2.0,42.57,J,0.0,8,2016,GarK,Normal,158950.0
1120,WN,Nied,Norm,60,1Fam,2Sto,2017,2017,8,5,2097.27,Ebn,SG,17.7,BetonGeg,Stein,1.8,Vinyl,Vinyl,Giebel,Gu,Du,Ag,Ty,Du,GWR,110.7,NAu,25.02,135.72,1.0,0.0,226.8,135.72,91.08,10,Typ,2,1,5,1,Ag,1,Gu,GasWO,Ag,J,SLSRo,17.28,24.57,0.0,0.0,0.0,0.0,Nan,Eingeb,2017.0,Aus,3.0,57.6,J,0.0,6,2019,GarK,Familie,348415.0
1121,WM,Bornhei,Norm,50,1Fam,1.5V,1949,1962,5,8,561.6,Ebn,Inn,15.6,ZiegFli,Kein,0.0,Holz,Holz,Giebel,Du,Gu,Ty,Ty,Ke,DAR,4.32,NAu,56.16,60.48,1.0,0.0,118.98,80.91,38.07,7,Typ,1,0,4,1,Du,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Abgetr,1949.0,NAu,1.0,25.2,J,0.0,7,2017,GarK,Normal,112200.0
1122,WN,Sossenh,Norm,20,1Fam,1Sto,2016,2017,8,5,959.04,Hng,Inn,20.1,BetonGeg,Stein,24.66,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Du,NAu,0.0,NAu,147.42,147.42,0.0,0.0,148.14,148.14,0.0,6,Typ,2,0,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,17.28,7.2,0.0,0.0,0.0,0.0,Nan,Verbund,2017.0,GAu,3.0,78.3,J,0.0,11,2017,Neu,Unfertig,211565.0
1123,WN,Ginnhei,Norm,80,1Fam,GSto,2001,2002,7,5,970.56,Ebn,2St,20.078157820997713,BetonGeg,ZiegGla,6.84,Hartfas,Hartfas,Giebel,Gu,Du,Gu,Ty,Ke,NAu,0.0,NAu,34.56,34.56,0.0,0.0,132.48,72.18,60.3,7,Typ,2,1,3,1,Gu,1,Du,GasWO,Gu,J,SLSRo,14.76,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,2001.0,GAu,2.0,36.18,J,0.0,5,2017,GarK,Normal,136000.0
1124,WN,Westend,Hbf,20,1Fam,1Sto,2013,2014,5,5,1120.5,Ebn,Inn,18.0,BetonGeg,ZiegGla,11.34,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Ke,GWR,65.61,NAu,32.85,98.46,1.0,0.0,98.46,98.46,0.0,6,Typ,1,0,3,1,Gu,0,Nan,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,2014.0,NAu,2.0,51.84,J,0.0,5,2017,GarK,Normal,126650.0
1125,WN,Ginnhei,Norm,60,1Fam,2Sto,2014,2014,7,5,911.25,Ebn,Inn,18.3,BetonGeg,Kein,0.0,Vinyl,Vinyl,Giebel,Gu,Du,Gu,Ty,Mn,NAu,0.0,NAu,76.14,76.14,0.0,0.0,143.46,76.14,67.32,7,Typ,2,1,3,1,Gu,1,Gu,GasWO,Ag,J,SLSRo,27.0,4.32,0.0,0.0,0.0,0.0,MnPrv,Verbund,2014.0,Aus,2.0,39.06,J,0.0,7,2019,GarK,Normal,166175.0
1126,WN,Nordend,Norm,60,1Fam,2Sto,1996,2001,7,6,1848.96,Ebn,SG,13.8,BetonSte,ZiegGla,11.07,Sperrho,Sperrho,Giebel,Du,Gu,Gu,Ty,Ke,NAu,0.0,NAu,71.19,71.19,0.0,0.0,188.37,111.24,77.13,7,Typ,2,1,3,1,Du,1,Du,GasWO,Gu,J,SLSRo,32.76,5.67,0.0,0.0,0.0,0.0,MnPrv,Verbund,1996.0,Aus,2.0,48.78,J,0.0,11,2018,GarK,Normal,182750.0
1127,WN,Sachsen,Norm,20,1Fam,1Sto,1971,1971,5,5,817.11,Ebn,Inn,18.95258734303912,BetonSte,Kein,0.0,Holz,Sperrho,Giebel,Du,Du,Ty,Ty,Ke,UWR,77.76,NAu,0.0,77.76,0.0,0.0,77.76,77.76,0.0,5,Typ,1,0,2,1,Du,0,Nan,GasWO,Du,J,SLSRo,14.22,0.0,0.0,0.0,0.0,0.0,Nan,Verbund,1971.0,NAu,1.0,39.6,J,0.0,7,2019,GarK,Normal,103700.0
1128,D,Schwanh,Norm,160,StHau,2Sto,2010,2010,6,5,190.53,Ebn,Inn,20.581702508505504,BetonGeg,ZiegGla,41.04,Metall,Metall,Giebel,Gu,Du,Gu,Ty,Ke,GWR,39.24,NAu,28.8,68.04,0.0,0.0,137.25,69.21,68.04,5,Typ,2,1,3,1,Gu,1,Du,GasWO,Ag,J,SLSRo,0.0,0.0,0.0,0.0,0.0,0.0,Nan,Abgetr,2010.0,NAu,2.0,39.6,J,0.0,6,2017,GarK,Normal,150450.0
1129,WN,Gallus,Norm,20,1Fam,1Sto,1978,1978,5,6,903.96,Snk,SG,18.0,BetonSte,Kein,0.0,Metall,Metall,Giebel,Du,Du,Gu,Ty,Gu,DWR,96.3,NAu,11.34,107.64,1.0,0.0,107.64,107.64,0.0,6,Typ,1,0,3,1,Du,0,Nan,GasWO,Du,J,SLSRo,23.13,0.0,15.12,0.0,0.0,0.0,MnPrv,Verbund,1978.0,GAu,1.0,30.24,J,0.0,6,2020,GarK,Normal,122400.0
